BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
b585234f7646c9f4b0ec30c3adb6e032923c254335be495f03300533b06d6143, 55779dbb1e28ecd6017b2cdbe62152eff376d0472bdacc172b6bc43f70d37a4e, 0, 652.42, 32, 1816
55779dbb1e28ecd6017b2cdbe62152eff376d0472bdacc172b6bc43f70d37a4e, ab284c0e8d6da24f3608c53dc7fbb1cf85147cdf18b90268872009692cf7d186, 0, 652.43, 31, 1936
050cda7675ce3fae85acdc67fd7aa054f542ce92665650d4820a1312602d0624, 98d00eba7fc7cadd914cc0d374b0121b04c70b5f5bc380ca626b9b6348a5bf3d, 0, 652.45, 29, 1936
8cb9fe33a44f1be98d0574eb8b0bdd358e2bd67b1511fd0699879bd77563e0ac, 2bc1ec5bf3ed8e7d73bceb78f5360f328e3768a871b281037352b6ba4ae6b74c, 0, 652.45, 26, 1664
e579230d7f8b6483e0aa401011dc05bd5d0584e53e91cf5dc0ed3a9e3e9dc460, 8cb9fe33a44f1be98d0574eb8b0bdd358e2bd67b1511fd0699879bd77563e0ac, 0, 652.47, 27, 1864
e356760703040494ccbf53ced99585abc889204559da2a3deb4838ee86923b14, ac16e4e197af117dc82f0484ce7149734fc24fe753fce355aba505e2fc521f03, 47, 652.50, 31, 1608
43179c84a0e3e549b9c956c1a23285a304e7c569f10d06af904274eec9217de8, b585234f7646c9f4b0ec30c3adb6e032923c254335be495f03300533b06d6143, 0, 670.02, 33, 1920
fc59d60ca8d148e4deab8c568d10b3af2862628606d9390d5040f7daddec02be, 43179c84a0e3e549b9c956c1a23285a304e7c569f10d06af904274eec9217de8, 0, 670.05, 34, 2088
b1cb904a3037b5c4c109c81e232f80faa737fb7f100937a0c15bd447d965e606, b585234f7646c9f4b0ec30c3adb6e032923c254335be495f03300533b06d6143, 20, 670.12, 33, 2224
a596ef5a218bb0fd6e75215de31c99889964cb045768d5ec9491ab9b57c09e4d, fc59d60ca8d148e4deab8c568d10b3af2862628606d9390d5040f7daddec02be, 26, 719.71, 35, 1984
0f40604c97c2c65162538e904ba6e0ee45d2575794dcb1bd67183ecefef057f7, a596ef5a218bb0fd6e75215de31c99889964cb045768d5ec9491ab9b57c09e4d, 33, 727.63, 36, 1832
bf72f79a974f5785170aa7e608c168e051deca281715cd7c2eee12a08344ea74, 0f40604c97c2c65162538e904ba6e0ee45d2575794dcb1bd67183ecefef057f7, 40, 733.72, 37, 1536
207c06cf3f63ad3a9a219c6651b80bf42f9bb5ad18ebaf25edb6f8d7a49b7fa5, bf72f79a974f5785170aa7e608c168e051deca281715cd7c2eee12a08344ea74, 47, 764.63, 38, 1936
14a65566165ef4cbab0cd831de940661b1e5f95fcaf2d32c7f74518b4106e8f2, 207c06cf3f63ad3a9a219c6651b80bf42f9bb5ad18ebaf25edb6f8d7a49b7fa5, 20, 794.67, 39, 1592
b51ec700489dd0a51661448d396c10df72e2f5f338d362188d772b6ccb2a426a, 207c06cf3f63ad3a9a219c6651b80bf42f9bb5ad18ebaf25edb6f8d7a49b7fa5, 24, 795.51, 39, 1592
