BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
4c12b9df3bb4b904233b13facd1901059fbb166d15e0da6ff55e635b0b25bbc2, 62d22422a3bbee750020dc23fb446a61fca9481a3459492877e945582c75b48b, 48, 624.53, 46, 1592
d759ee2f82b5aab917573beea677784c05ae04f6c1474553abac31e937396615, 6264ca74b61d502591b8eb2d680bf4444cc41bc0b084d5428ffa16ad2591906e, 0, 653.11, 48, 1544
be92b8a2c43ca0b20435e7a565f72d8495e10cff056864f7f3352864c5aa6bb3, 6264ca74b61d502591b8eb2d680bf4444cc41bc0b084d5428ffa16ad2591906e, 26, 653.14, 48, 1592
709040f1abb829f8608c3eb7274e09d779f34184f6cdf7688059b9a877306d7e, be92b8a2c43ca0b20435e7a565f72d8495e10cff056864f7f3352864c5aa6bb3, 30, 694.06, 49, 1944
15ea69971cd152ca9b7d46506a96d38e4e5d200a7ef465ffe67423f0e8017916, 709040f1abb829f8608c3eb7274e09d779f34184f6cdf7688059b9a877306d7e, 35, 697.94, 50, 2080
45909a0e9b4142230f83244527d93b6e39c8dac1e67b3d9f83492fb6119215ef, 709040f1abb829f8608c3eb7274e09d779f34184f6cdf7688059b9a877306d7e, 0, 701.80, 50, 2072
4a17d18bd1f59b740ef5188b9d0d9e1362e272b738eb8ce21899c1ca9ea79208, 45909a0e9b4142230f83244527d93b6e39c8dac1e67b3d9f83492fb6119215ef, 25, 707.16, 51, 1560
71a5246ff50768ff1cc38983c9db889ffd98814373baa8ad4b02a990b16f9226, 4a17d18bd1f59b740ef5188b9d0d9e1362e272b738eb8ce21899c1ca9ea79208, 44, 709.77, 52, 1472
b90fd9f84d549c61f40c44c0aa3d1eefdfa8f12ecd1d518a43ef27c4063b3887, 71a5246ff50768ff1cc38983c9db889ffd98814373baa8ad4b02a990b16f9226, 24, 723.17, 53, 1480
136bce2a1bde2d01c4583d107084df0d0d3d2b6b935d313a6b08773fce49239b, b90fd9f84d549c61f40c44c0aa3d1eefdfa8f12ecd1d518a43ef27c4063b3887, 35, 752.12, 54, 1656
fe4e194ae7ad60915c68396f92b565c2b43f203692909a6d4a47081ff0d21cb5, ce558579befcee55b2914759517169c98ba7e7f3fd89bc3b18474c7ed2d2f703, 0, 756.11, 55, 1712
ce558579befcee55b2914759517169c98ba7e7f3fd89bc3b18474c7ed2d2f703, b90fd9f84d549c61f40c44c0aa3d1eefdfa8f12ecd1d518a43ef27c4063b3887, 0, 756.20, 54, 1656
e36f4b46139111cd86d8864be37f1818c07f600f1bf4b6e4564f73f512e28a2b, fe4e194ae7ad60915c68396f92b565c2b43f203692909a6d4a47081ff0d21cb5, 39, 758.53, 56, 1544
ba0ecf26ca3e6dcfeb10e258b3fa44ccbb5fb9d2b75a6a48a776a27224b69ac0, e36f4b46139111cd86d8864be37f1818c07f600f1bf4b6e4564f73f512e28a2b, 40, 767.95, 57, 1488
6b03b3b5cab88251dd9fd94383b739d40f148f5ec7a7429df29b785293fba995, ba0ecf26ca3e6dcfeb10e258b3fa44ccbb5fb9d2b75a6a48a776a27224b69ac0, 0, 810.51, 58, 1608
