BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
afa946a400b3fae1b4a72d7fe283cb4197183382d0eedebf72ba5156985f583a, e97ff37b29d3a249eccc757bd8a8f286a2ab2f2abfa917095c3660f4bd8c05c3, 7, 353.15, 26, 1272
9cc37365465c5bc68e321e9afff754144e3ba135a5aad3a5eaeddfbb6665d88b, f3cf890a05b0239a28dbf549952840b07db78291b1c57f2096d3342d6e0a32db, 0, 353.41, 26, 1320
fbd375a90429dc9e50c850708b2978c79fa7a18d3c8c5dbf2b26a51649752742, 9cc37365465c5bc68e321e9afff754144e3ba135a5aad3a5eaeddfbb6665d88b, 0, 353.49, 27, 1424
79d6b8fe534d8ba72cd16a65eace0d8037d0fe87685ed00602026173cb701e29, fbd375a90429dc9e50c850708b2978c79fa7a18d3c8c5dbf2b26a51649752742, 15, 365.98, 28, 1440
bd9d11d664bd05cc2ecaa501d2b28bfe0b8050a5655c4f4cfbdaee8bf44af172, 79d6b8fe534d8ba72cd16a65eace0d8037d0fe87685ed00602026173cb701e29, 21, 368.07, 29, 1496
f39c5c33a3a38b7deab19b39e85812669e8e24dae3c54def26821861ed087464, bd9d11d664bd05cc2ecaa501d2b28bfe0b8050a5655c4f4cfbdaee8bf44af172, 25, 385.69, 30, 1224
3d6ca1f1477c7b425134f0512572aa37f0f48b443fdd48f057818ed6df9d560a, f39c5c33a3a38b7deab19b39e85812669e8e24dae3c54def26821861ed087464, 39, 407.10, 31, 1552
602c06d48f46128948ee47c120c15690bc5262c5dd0276f724f39fb996f69c00, f39c5c33a3a38b7deab19b39e85812669e8e24dae3c54def26821861ed087464, 0, 408.17, 31, 1584
62e58d7c076b05ed483210b6e6087b00e9b7499160db9547ee90462e4abe261f, 3d6ca1f1477c7b425134f0512572aa37f0f48b443fdd48f057818ed6df9d560a, 28, 409.44, 32, 1688
9cac029f9c3ee1b9b1142a77cd3123d383053a64437870c407a6bac5ade30e81, 62e58d7c076b05ed483210b6e6087b00e9b7499160db9547ee90462e4abe261f, 20, 417.68, 33, 1528
a435320185e8e085d74dd987d5be33f1b1e925891acd1d4a4e006093e144b539, 9cac029f9c3ee1b9b1142a77cd3123d383053a64437870c407a6bac5ade30e81, 49, 420.36, 34, 1480
9db115728a01517d1008e0372269e3555bcd90724ae87883e46286c8d8f28cac, 62e58d7c076b05ed483210b6e6087b00e9b7499160db9547ee90462e4abe261f, 26, 423.17, 33, 1536
4abbe34308ead18405a17389aa5c5b7cdb3f926a4b383a09cbeb087e430d9882, a435320185e8e085d74dd987d5be33f1b1e925891acd1d4a4e006093e144b539, 47, 427.06, 35, 1264
28d6de6e6bf87895e1430a62fe0be56ffda1c7a8d451cfa0608f566d558f1ef1, 4abbe34308ead18405a17389aa5c5b7cdb3f926a4b383a09cbeb087e430d9882, 24, 444.70, 36, 1480
5bf94428eeddf6e72b3c56db076085e4e1a9c363c044aef0bf730872087df4bc, 28d6de6e6bf87895e1430a62fe0be56ffda1c7a8d451cfa0608f566d558f1ef1, 12, 465.03, 37, 1608
0fbf238b2bd657b4df4a1e4111187296268ed835e1df879db1870092d740668c, 5bf94428eeddf6e72b3c56db076085e4e1a9c363c044aef0bf730872087df4bc, 46, 470.34, 38, 1656
5efc30599830f242cf5d6814304f33aa4c90211e6a9faf1410e053269ee7d292, 0fbf238b2bd657b4df4a1e4111187296268ed835e1df879db1870092d740668c, 21, 492.72, 39, 1392
2bf7b4f4771b2f81a98861fa7cb1d9f58a2924fb96ef08af96336f6731d5fe84, 5efc30599830f242cf5d6814304f33aa4c90211e6a9faf1410e053269ee7d292, 9, 515.69, 40, 1584
